x0,x1,Throughput,Timestamp
-4.184124336816659,-17.05247187812783,119461.8691792453,9
18.446624820624336,27.206356668623172,9801687.721351584,9
-12.57850633118261,-13.031942023734267,2932866.777388719,9
-17.928094653753178,-4.983338315509826,10654048.804225968,629
-19.37637462644178,6.842474280091558,13587115.833842097,1220
-16.55681377002911,-10.494445468388953,8101306.568222131,1695
-6.1118584429528084,-19.791697351756696,326622.95023152576,2277
-13.155200452083282,-26.83675219659264,3996043.495479966,2753
-15.422220810171705,-25.084539196678143,6913458.411189514,3233
-3.826088086784278,-11.378016811374756,67711.54758153067,3714
-0.7200526736172286,-11.0574205814607,13403.096406834358,4230
-3.0015154223830116,-10.749205206576814,39055.05416238815,4726
0.7407627455142602,-10.705000662151217,12664.7113367335,5308
9.560728976576499,-10.641508870966156,1041474.0943098133,5840
0.48261653303070773,-10.600793509123882,11737.199747566832,6324
0.5504666443483295,-10.564649620986017,11810.812309047595,6845
1.4409813792804762,-10.537516027790641,15911.351181638405,7361
-0.8721745274600039,-10.534655472278786,12761.98437110913,7896
-0.8721745274600039,-10.520290023565718,12729.55247108382,8352
0.039465165577773575,-10.511114869365478,11052.550660245959,8863
3.7524504392270117,-10.505129789267873,60454.78485755801,9392
15.775298770164355,-10.520290023565718,6728034.455341534,10061
0.10551475278211342,-10.511114869365478,11072.570890324385,10561
11.981830143848626,-10.600793509123882,2376806.7754870355,11021
3.7472500923693772,-10.503267999389653,60253.992391989785,11470
0.5137253824591568,-10.497970878770392,11582.052579297313,11926
1.0388567505454418,-10.515085448143122,13442.801156235957,12417
0.5978402504024771,-10.520290023565718,11832.60396321217,12911
-1.8995224850173003,-9.302555028253966,16677.129771201242,13387
-0.43738174661203644,-7.09115133768422,5305.479881773341,13847
-0.3130897769885408,-6.900311500607419,4899.395874103121,14330
-0.4689162261903519,-6.738027415275493,4843.408652459871,14787
-0.3049903292644913,-6.561485964016395,4429.946765718978,15251
-0.11623644600787131,-5.7563214101763975,3330.342485691709,15704
1.0145524347879302,-5.406849010880805,4142.423044108045,16162
0.3613697774258142,-5.31683324965546,2967.847802101219,16639
0.2465345973298163,-5.125907449068265,2690.7396613764004,17117
0.5051171402765355,-5.09857803907034,2866.47815388469,17610
0.077909902077689,-5.042839408427351,2549.9988239797676,18065
0.1683164165157045,-5.027486550255116,2556.8202172798005,18534
0.42849918905872286,-5.01405345673189,2701.8987706200246,18975
1.0049091731213586,-5.0112771541766215,3625.388148332176,19455
-0.15511069314672454,-5.003141005204867,2528.60859885465,19938
-0.1560562232052014,-4.393015012086334,1952.6509627289633,20419
-0.29348102256984276,-3.746120651772152,1470.2884501828173,20897
-0.2323202709989438,-3.1542499787828184,1030.7878942525274,21371
-0.24031731733128936,-1.779974833161031,339.2625301793536,21831
-0.24031731733128936,0.8730727780680141,68.01311681561812,22310
-0.28343085396998546,1.5773178775198673,225.74355244413044,22772
14.845835856711581,13.872443053073276,4265507.065117267,22785
-0.19305033988614184,2.0331964407511336,399.796230034576,23289
-0.24798007278210576,4.772819736456384,2221.2163639906107,23797
-0.23417123374759896,5.400314965303629,2858.937537250399,24277
