x1,x2,cost,time,status,seed
0.0,0.0,55.60211264227026,0.1,SUCCESS,1
-1.6780570748960866,13.36844881415266,27.75534451240901,0.1,SUCCESS,1
4.79434006280758,0.8532630800019432,11.0219310598619,0.1,SUCCESS,1
9.021428278665924,14.106338676159002,143.98422093453354,0.1,SUCCESS,1
-0.3283077568194059,8.70673691072291,23.799436233135317,0.1,SUCCESS,1
-4.845841228540519,13.28354631049686,23.26571988311888,0.1,SUCCESS,1
0.220592373729735,9.956836027582607,37.87348461108169,0.1,SUCCESS,1
1.807538278739532,0.3120865014456829,18.20152089509924,0.1,SUCCESS,1
0.0661359992238876,10.16638363404642,37.8232218921459,0.1,SUCCESS,1
9.18211593407743,1.0254568963500623,2.2478672561454225,0.1,SUCCESS,1
1.4515747520260724,8.124917014393555,28.4723821758875,0.1,SUCCESS,1
9.756406532459923,12.194986882695472,89.77137519549377,0.1,SUCCESS,1
6.232845747760033,1.420410952008539,19.693430841095235,0.1,SUCCESS,1
8.08055534994709,7.7350393087748195,45.79463736438499,0.1,SUCCESS,1
1.344125376695234,2.1576860440928445,15.907830787879648,0.1,SUCCESS,1
9.006106459413498,0.2733336172686842,4.728434294013699,0.1,SUCCESS,1
8.947070886202203,1.253789372969976,2.191484926428684,0.1,SUCCESS,1
-3.2497084320125733,13.472270938272237,1.3299225205641978,0.1,SUCCESS,1
0.8678142483411913,12.579147665883506,78.03493142556087,0.1,SUCCESS,1
-0.3341367237461359,9.282961049936665,26.56081736616806,0.1,SUCCESS,1
7.959061559706587,3.3507612592380966,12.358601162603962,0.1,SUCCESS,1
-2.44139130857337,4.665520270083473,38.53802267779635,0.1,SUCCESS,1
0.6234581962246457,11.929184906080147,65.00948812433035,0.1,SUCCESS,1
6.109280277742011,1.1952747871215832,19.466670333551026,0.1,SUCCESS,1
-2.2882577956372536,8.465210399013689,7.120806455833848,0.1,SUCCESS,1
7.896639670541127,4.853457619233437,20.91914097853038,0.1,SUCCESS,1
-2.7809277506389694,11.755382389857084,1.1247904289888044,0.1,SUCCESS,1
2.5461770557685237,8.285113137529477,32.29997998124725,0.1,SUCCESS,1
5.7386785100645525,2.682956296425273,20.65328568525375,0.1,SUCCESS,1
-4.448319042429757,6.4282443500170725,92.2758310293126,0.1,SUCCESS,1
8.232669500932207,0.1950073832872965,8.575879146193955,0.1,SUCCESS,1
-1.2883637050315713,4.252347711427553,28.77681883800314,0.1,SUCCESS,1
1.8737478364587687,3.030695224820989,7.329535966040384,0.1,SUCCESS,1
-0.2976869597758984,0.4838009625700454,55.19695633210831,0.1,SUCCESS,1
1.2665300544254707,8.392887551856177,30.528557780860705,0.1,SUCCESS,1
8.195604917308682,10.553061930216872,86.34444315765623,0.1,SUCCESS,1
-4.869423198758996,10.167012799901856,55.67158857356988,0.1,SUCCESS,1
2.74598675673864,0.0936531893836564,7.440033122513845,0.1,SUCCESS,1
-2.602428589267608,0.1906104043721868,118.96672789234512,0.1,SUCCESS,1
-4.182085199179413,2.6997517621662857,154.36563275456223,0.1,SUCCESS,1
-0.4400505832983663,4.663799254882965,22.93742793742068,0.1,SUCCESS,1
2.1661651703224534,9.038263538838343,39.18532660844845,0.1,SUCCESS,1
-1.3283579911013588,12.438506534976815,29.085745687677097,0.1,SUCCESS,1
7.361355897206346,1.5765410997224647,14.626526952870492,0.1,SUCCESS,1
9.890393391969198,5.855085952326886,10.177666197028364,0.1,SUCCESS,1
-2.318451806727639,10.887183084767754,3.724183447725916,0.1,SUCCESS,1
-3.306974171781455,8.01575411781581,22.24665181035717,0.1,SUCCESS,1
-0.9557175615569936,4.362210624245957,26.27843507694181,0.1,SUCCESS,1
-3.625743325130673,11.690545566881063,4.663681039381068,0.1,SUCCESS,1
6.099898663982012,6.746553021186861,51.34171635350985,0.1,SUCCESS,1
4.499763778849284,7.502646929207319,44.55843398026781,0.1,SUCCESS,1
6.637697613970154,14.565928166417212,199.59582108021456,0.1,SUCCESS,1
-1.1252383640519934,2.5750142204377697,43.07637180599148,0.1,SUCCESS,1
4.33173543597621,8.767668892507686,58.81874511320745,0.1,SUCCESS,1
-2.3043779643211706,8.05898187722013,8.83596865418664,0.1,SUCCESS,1
1.3869481076049706,8.49213457495494,31.56705795535269,0.1,SUCCESS,1
6.299474951280679,1.262658966487151,19.62711710898352,0.1,SUCCESS,1
-1.6548209368025035,5.645040603002836,20.36611899165894,0.1,SUCCESS,1
